mal_id,title_english,type,source,episodes,duration,rating,score,scored_by,rank,popularity,members,favorites,year,demographics,studios,genres,themes
3858,The Adventures of Hutch the Honeybee,TV,Original,91,24,G - All Ages,7.03,2459,4992,9963,4454,17,1970,[],['Tatsunoko Production'],"['Adventure', 'Comedy', 'Drama']",[]
3859,,TV,Manga,26,22,R+ - Mild Nudity,7.34,4688,3081,5417,21272,72,2008,['Shoujo'],['Madhouse'],"['Mystery', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']"
3861,,Special,Manga,5,32,PG-13 - Teens 13 or older,7.23,8307,3808,5407,21375,25,,['Shounen'],['Xebec'],"['Action', 'Adventure', 'Supernatural']",[]
3863,,Special,Original,8,4,G - All Ages,5.82,593,11939,13888,1432,0,,[],['Madhouse'],['Comedy'],[]
3864,Fist of the Blue Sky Specials,Special,Manga,4,30,R - 17+ (violence & profanity),6.24,1183,9715,11219,3083,2,,['Shounen'],['APPP'],['Action'],"['Historical', 'Martial Arts']"
3866,,Movie,Original,1,67,G - All Ages,6.37,454,8961,14298,1291,3,,[],[],['Drama'],"['Historical', 'Pets']"
3868,,Movie,Manga,1,90,PG-13 - Teens 13 or older,6.83,952,6143,10135,4228,6,,['Shoujo'],['Tokyo Movie Shinsha'],"['Drama', 'Romance']","['Crossdressing', 'Historical', 'Military']"
3869,Coji-Coji,TV,Manga,100,24,G - All Ages,6.35,209,9083,15026,1078,2,1997,[],['Nippon Animation'],"['Comedy', 'Fantasy']",[]
3870,Demon of the Kick,TV,Manga,26,25,,6.19,313,9971,13941,1413,2,1970,['Shounen'],['Toei Animation'],['Sports'],['Combat Sports']
3873,Honey Honey's Wonderful Adventures,TV,Manga,29,24,G - All Ages,6.95,457,5427,13316,1675,5,1981,['Shoujo'],['Toei Animation'],['Adventure'],['Historical']
3874,,TV,Original,52,23,PG-13 - Teens 13 or older,6.58,899,7663,11790,2635,6,1992,[],['Production Reed'],['Sports'],['Team Sports']
3875,,TV,Manga,88,20,G - All Ages,7.16,988,4304,12246,2316,4,1989,['Shoujo'],['Toei Animation'],['Comedy'],['Mahou Shoujo']
3876,,TV,Other,26,25,G - All Ages,7.04,561,4934,13156,1753,3,1980,[],['Academy Productions'],"['Adventure', 'Fantasy']",[]
3877,Nell the Wandering Girl,TV,Novel,26,24,G - All Ages,7.1,806,4637,12068,2444,1,1979,[],['DAX Production'],['Adventure'],['Historical']
3878,,TV,Original,49,24,G - All Ages,7.09,997,4677,11016,3260,6,1980,[],['Toei Animation'],['Comedy'],['Mahou Shoujo']
3879,,TV,Original,13,25,G - All Ages,5.62,439,12838,13211,1723,5,1979,[],['DAX Production'],['Drama'],['Historical']
3880,,TV,Original,24,25,PG-13 - Teens 13 or older,6.59,719,7618,12552,2132,1,1982,[],[],['Sci-Fi'],['Mecha']
3881,,TV,Original,45,24,G - All Ages,6.91,566,5655,12764,1984,3,1978,[],['Toei Animation'],['Comedy'],[]
3882,Cybernetics Guardian,OVA,Original,1,42,R - 17+ (violence & profanity),5.6,2745,12905,8813,6215,4,,[],['AIC'],"['Sci-Fi', 'Supernatural']",['Mecha']
3883,,OVA,Visual novel,4,28,Rx - Hentai,4.94,1345,,9441,5211,5,,[],['PP Project'],"['Sci-Fi', 'Hentai']",[]
3884,Maze: The Mega-Burst Space - Hot Springs,Special,Manga,1,22,R+ - Mild Nudity,6.1,500,10487,13519,1578,0,,['Shounen'],['J.C.Staff'],"['Action', 'Comedy', 'Fantasy', 'Ecchi']",['Magical Sex Shift']
3885,Sugar Bunnies,TV,Unknown,26,11,G - All Ages,6.11,308,10449,13295,1681,7,2007,['Kids'],['Asahi Production'],[],[]
3886,Super Mario Brothers: Great Mission to Rescue Princess Peach,Movie,Game,1,60,G - All Ages,5.68,4004,12592,8223,7391,18,,[],['Grouper Productions'],"['Adventure', 'Comedy']",['Isekai']
3887,Big Windup! The Basics of Basics,Special,Manga,1,23,G - All Ages,7.22,7902,3851,6357,13920,9,,['Seinen'],['A-1 Pictures'],"['Drama', 'Sports']",['Team Sports']
3888,The Invisible Stud,OVA,Original,2,27,Rx - Hentai,6.71,4909,,7067,10806,32,,[],['Y.O.U.C'],['Hentai'],[]
3889,Junk Boy,OVA,Manga,1,45,R+ - Mild Nudity,5.88,4943,11609,7000,11067,30,,[],['Madhouse'],"['Comedy', 'Romance', 'Ecchi']",[]
3890,Battle Team Lakers EX,OVA,Visual novel,1,28,Rx - Hentai,4.99,636,,12787,1967,3,,[],['animate Film'],"['Sci-Fi', 'Hentai']",[]
3895,Midnight Milk Party,OVA,Manga,1,27,Rx - Hentai,5.35,662,,12606,2093,3,,[],[],['Hentai'],[]
3896,The Sleazy Family (1),OVA,Original,3,10,Rx - Hentai,6.14,2613,,8524,6778,25,,[],['Anime Antenna Iinkai'],['Hentai'],[]
3898,Mazinger Z vs. Devilman,Movie,Manga,1,42,PG-13 - Teens 13 or older,6.3,2430,9380,9164,5656,4,,['Shounen'],['Toei Animation'],"['Adventure', 'Sci-Fi', 'Supernatural']","['Mecha', 'Mythology']"
3900,Golden Bat,TV,Novel,52,25,PG-13 - Teens 13 or older,7.02,982,5056,10841,3409,9,1967,[],['Dai-Ichi Douga'],"['Action', 'Sci-Fi']",['Super Power']
3901,Baccano! Specials,Special,Light novel,3,28,R - 17+ (violence & profanity),8.07,116387,640,1488,187065,310,,[],"[""Brain's Base""]","['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Historical', 'Organized Crime']"
3902,Spotlight,OVA,Visual novel,2,30,Rx - Hentai,5.46,677,,12379,2229,1,,[],['Y.O.U.C'],['Hentai'],['Music']
3905,The Little Prince and the Eight-Headed Dragon,Movie,Original,1,86,PG - Children,6.71,1609,6928,10189,4172,11,,[],['Toei Animation'],"['Adventure', 'Award Winning', 'Fantasy']",[]
3906,H. P. Lovecraft's The Dunwich Horror and Other Stories,OVA,Novel,1,46,PG-13 - Teens 13 or older,5.77,1052,12144,10299,4049,4,,[],['Toei Animation'],['Horror'],[]
3907,Galaxy Warring State Chronicle Rai,TV,Manga,52,25,PG-13 - Teens 13 or older,8.07,6194,644,5701,18425,96,1994,['Shounen'],['E&G Films'],"['Adventure', 'Romance', 'Sci-Fi']",['Space']
3908,Angel Of Darkness,OVA,Unknown,4,43,Rx - Hentai,5.55,1030,,11079,3199,6,,[],['Horannabi'],"['Horror', 'Supernatural', 'Hentai']",['Mythology']
3909,,TV,Other,75,24,G - All Ages,7.24,558,3690,13637,1533,3,1987,[],['Toei Animation'],"['Comedy', 'Fantasy']",[]
3910,Kama Sutra,OVA,Manga,1,42,R+ - Mild Nudity,4.76,792,14593,12257,2310,3,,[],['animate Film'],"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",[]
3911,The Harvest Night,OVA,Original,2,28,Rx - Hentai,5.94,1354,,10529,3731,8,,[],"['Arms', 'Triple X']",['Hentai'],[]
3912,Sacrilege,OVA,Unknown,2,27,Rx - Hentai,5.37,660,,12534,2142,3,,[],['Studio Kyuuma'],['Hentai'],[]
3913,Ogre Slayer,OVA,Manga,4,29,R - 17+ (violence & profanity),6.6,1499,7567,10109,4259,4,,['Shounen'],['Pastel'],"['Action', 'Horror', 'Supernatural']","['Gore', 'Martial Arts', 'Mythology']"
3914,,Movie,Other,1,23,R+ - Mild Nudity,6.34,6397,9098,5860,17273,68,,[],[],"['Avant Garde', 'Fantasy', 'Romance']",['Mythology']
3915,Time Fighters,TV,Original,61,24,G - All Ages,6.81,1067,6266,10685,3557,3,1975,[],['Tatsunoko Production'],"['Adventure', 'Comedy']",['Mecha']
3916,,OVA,Visual novel,2,28,Rx - Hentai,6.2,2069,,8683,6461,17,,[],['Maboroshi Koubou'],['Hentai'],[]
3917,,OVA,Visual novel,2,29,Rx - Hentai,6.37,1199,,10405,3888,3,,[],['Space-X'],['Hentai'],[]
3918,,OVA,Visual novel,3,29,Rx - Hentai,7.39,14110,,4710,29730,330,,[],['Studio Eromatick'],['Hentai'],[]
3919,Fleshdance,OVA,Visual novel,2,28,Rx - Hentai,6.8,2457,,8494,6834,33,,[],['Studio Jam'],['Hentai'],[]
3920,,OVA,Visual novel,2,29,Rx - Hentai,5.44,516,,12628,2078,2,,[],['Shindeban Film'],['Hentai'],[]
3921,,OVA,Manga,3,27,Rx - Hentai,5.85,1000,,11537,2825,3,,[],['Shinjukuza'],['Hentai'],[]
3922,Xtra Credit,OVA,Visual novel,2,27,Rx - Hentai,5.57,890,,11073,3206,7,,[],['Tsubo Production'],['Hentai'],['School']
3923,,OVA,Other,10,4,G - All Ages,6.41,588,8722,13372,1648,5,,['Kids'],[],"['Action', 'Adventure', 'Comedy']",['Super Power']
3927,Mobile Suit Gundam 00: Second Season,TV,Original,25,24,R - 17+ (violence & profanity),8.08,99884,631,1674,162032,1422,2008,[],['Sunrise'],"['Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']"
3929,,Movie,Original,1,11,G - All Ages,5.6,887,12911,13122,1767,0,,[],[],"['Comedy', 'Supernatural']",[]
3930,The Tiny One Makes It Big,Movie,Original,1,1,G - All Ages,4.59,990,14737,13109,1772,1,,[],[],['Supernatural'],[]
3931,,OVA,Manga,1,80,PG-13 - Teens 13 or older,7.67,16024,1555,4393,34754,45,,['Seinen'],['A.C.G.T.'],"['Action', 'Drama']",['Racing']
3932,,TV,Original,39,24,PG-13 - Teens 13 or older,6.95,746,5441,12723,2017,1,1976,[],['Toei Animation'],['Sci-Fi'],['Mecha']
3935,Hiwou War Chronicles,TV,Original,26,25,PG-13 - Teens 13 or older,7.19,1093,4037,11086,3191,3,2000,[],['Bones'],['Adventure'],"['Historical', 'Mecha']"
3936,Superbook 2,TV,Original,26,24,PG - Children,6.07,474,10678,13688,1507,4,1983,['Kids'],['Tatsunoko Production'],"['Adventure', 'Sci-Fi']",['Historical']
3937,Takoyaki Capeman,TV,Picture book,77,24,PG - Children,6.18,162,10054,16156,803,3,1998,[],['Studio Pierrot'],"['Comedy', 'Sci-Fi']",[]
3939,,OVA,Manga,4,28,Rx - Hentai,7.18,5528,,6205,14835,87,,[],"['T-Rex', 'Space-X']",['Hentai'],[]
3940,Maid to Please,OVA,Visual novel,2,29,Rx - Hentai,6.56,2351,,8422,6975,12,,[],['Flavors Soft'],['Hentai'],[]
3941,,OVA,Visual novel,2,28,Rx - Hentai,6.75,2146,,8955,6011,13,,[],['Anime Antenna Iinkai'],['Hentai'],[]
3942,Slight Fever Syndrome,OVA,Manga,2,38,Rx - Hentai,5.51,692,,12291,2294,7,,[],[],['Hentai'],[]
3944,,OVA,Visual novel,2,26,Rx - Hentai,6.8,4271,,7053,10846,29,,[],['T-Rex'],['Hentai'],[]
3945,,OVA,Visual novel,2,29,Rx - Hentai,6.54,995,,11405,2924,3,,[],['Inugoya'],['Hentai'],[]
3946,Chie the Brat,Movie,Manga,1,109,PG-13 - Teens 13 or older,7.05,2112,4868,9276,5465,15,,['Seinen'],['Tokyo Movie Shinsha'],"['Comedy', 'Drama']",[]
3947,,TV,Manga,64,24,G - All Ages,6.85,397,5993,12895,1893,3,1981,['Seinen'],['Tokyo Movie Shinsha'],"['Comedy', 'Drama']",[]
3948,,OVA,Manga,3,8,R+ - Mild Nudity,6.58,4013,7692,6436,13526,6,,[],['Xebec'],"['Action', 'Comedy', 'Romance', 'Supernatural', 'Ecchi']",['Harem']
3950,Mission of Darkness,OVA,Unknown,1,42,Rx - Hentai,5.18,615,,12850,1924,4,,[],['Momoi Planning'],['Hentai'],[]
3951,Slave Sisters,OVA,Visual novel,2,30,Rx - Hentai,5.67,638,,12444,2195,4,,[],"['Y.O.U.C', 'Phoenix Entertainment']",['Hentai'],[]
3952,,OVA,Manga,2,22,R - 17+ (violence & profanity),6.77,984,6472,10871,3387,0,,['Seinen'],"['Production I.G', 'Ashi Productions']","['Action', 'Adventure', 'Drama', 'Horror', 'Mystery', 'Romance', 'Supernatural']",['Mythology']
3953,DNA Hunter,OVA,Unknown,3,28,Rx - Hentai,5.52,983,,11141,3144,4,,[],['Blue Cat'],['Hentai'],[]
3954,,Special,Game,1,4,G - All Ages,6.68,3759,7096,7677,8811,6,,[],['ufotable'],['Comedy'],['School']
3956,,Special,Unknown,3,6,PG-13 - Teens 13 or older,7.17,21209,4189,3999,42080,51,,[],['J.C.Staff'],['Comedy'],['Parody']
3958,Kannagi: Crazy Shrine Maidens,TV,Manga,13,23,PG-13 - Teens 13 or older,7.28,71699,3432,1542,179699,392,2008,['Shounen'],['A-1 Pictures'],"['Comedy', 'Supernatural']","['School', 'Visual Arts']"
3962,,ONA,Novel,13,5,PG - Children,6.07,5703,10647,6572,12890,10,,['Kids'],"['Production I.G', 'Trans Arts']","['Adventure', 'Comedy']",[]
3963,∀ Gundam I: Earth Light,Movie,Original,1,128,PG-13 - Teens 13 or older,6.46,1662,8434,9089,5771,1,,[],['Sunrise'],"['Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']"
3964,∀ Gundam II: Moonlight Butterfly,Movie,Original,1,128,PG-13 - Teens 13 or older,6.58,1568,7718,9263,5490,1,,[],['Sunrise'],"['Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']"
3965,,Special,Manga,1,14,G - All Ages,7.34,16583,3064,4685,30066,14,,['Josei'],['J.C.Staff'],"['Comedy', 'Romance']","['Adult Cast', 'Performing Arts']"
3968,Dragoon,OVA,Game,3,28,R+ - Mild Nudity,6.27,1006,9550,11465,2878,2,,[],[],"['Adventure', 'Fantasy']",[]
3969,Thunderbirds 2086,TV,Unknown,18,25,PG-13 - Teens 13 or older,6.97,705,5305,12720,2020,3,1982,[],['Toei Animation'],"['Adventure', 'Sci-Fi']","['Mecha', 'Space']"
3970,Dirty Laundry,OVA,Visual novel,2,27,Rx - Hentai,7.08,5333,,6635,12625,78,,[],['T-Rex'],['Hentai'],[]
3972,Yu-Gi-Oh! 5D's,TV,Manga,154,24,PG-13 - Teens 13 or older,7.49,89449,2320,1733,154684,1707,2008,['Shounen'],['Gallop'],['Action'],['Strategy Game']
3973,,ONA,Unknown,24,9,G - All Ages,,,17400,19375,438,0,,[],['Nippon Animation'],['Comedy'],[]
3974,Birdy the Mighty: Decode,TV,Manga,13,23,PG-13 - Teens 13 or older,7.44,37396,2563,2324,104879,417,2008,['Seinen'],['A-1 Pictures'],"['Action', 'Comedy', 'Sci-Fi']",[]
3975,,TV,Other,102,23,G - All Ages,6.33,204,9223,15231,1020,2,2008,[],"['Toei Animation', 'Studio Animal']",['Slice of Life'],[]
3976,The Duchess of Busty Mounds,OVA,Original,2,28,Rx - Hentai,5.68,1988,,9312,5415,19,,[],['Y.O.U.C'],"['Drama', 'Hentai']",[]
3977,,Special,Visual novel,6,4,PG-13 - Teens 13 or older,6.24,1360,9722,10331,3997,0,,[],['OLM'],['Comedy'],"['Harem', 'School']"
3980,Mija Beautifull Demon,OVA,Unknown,2,27,Rx - Hentai,5.29,913,,11589,2783,3,,[],['AMGA'],['Hentai'],[]
3981,Classroom of Atonement,OVA,Visual novel,2,29,Rx - Hentai,5.32,1157,,10468,3803,10,,[],['Y.O.U.C'],['Hentai'],[]
3982,Demon Warrior Koji,OVA,Unknown,3,42,Rx - Hentai,5.82,671,,12476,2176,5,,[],['Phoenix Entertainment'],['Hentai'],[]
3983,Desert Island Story X,OVA,Visual novel,4,24,Rx - Hentai,5.6,574,,13036,1811,2,,[],['Triple X'],['Hentai'],[]
3989,Desert Rose: The Snow Apocalypse,OVA,Manga,1,44,R - 17+ (violence & profanity),6.3,2291,9394,7454,9463,18,,['Seinen'],['J.C.Staff'],['Action'],[]
3990,The Spider and the Tulip,Movie,Picture book,1,14,G - All Ages,5.65,1445,12724,11608,2771,1,,[],['Shochiku Animation Institute'],['Adventure'],[]
3991,Tweeny Witches the Adventures,OVA,Original,6,22,PG-13 - Teens 13 or older,6.71,1693,6890,8807,6214,5,,[],['Studio 4°C'],"['Adventure', 'Comedy', 'Fantasy']",['Isekai']
3992,Himekishi Lilia,OVA,Visual novel,6,27,Rx - Hentai,6.9,4414,,6478,13314,116,,[],['Anime Antenna Iinkai'],"['Fantasy', 'Horror', 'Hentai']",[]
3995,Double Duty Nurses,OVA,Visual novel,2,29,Rx - Hentai,6.41,2290,,8645,6528,36,,[],['Studio Eromatick'],['Hentai'],[]
3998,Rei and Fuko,OVA,Visual novel,4,26,Rx - Hentai,6.15,1288,,10159,4204,5,,[],['Anime Antenna Iinkai'],"['Horror', 'Supernatural', 'Hentai']",[]
3999,Dorei Maid Princess,OVA,Visual novel,4,26,Rx - Hentai,6.48,2286,,8343,7137,25,,[],['Anime Antenna Iinkai'],"['Fantasy', 'Hentai']",[]
4000,Cage,OVA,Manga,2,27,Rx - Hentai,6.0,965,,11580,2789,5,,[],['Studio Jam'],['Hentai'],[]
4003,,OVA,Original,4,39,R+ - Mild Nudity,6.62,3270,7417,6983,11147,39,,[],['Anime R'],"['Action', 'Ecchi']",['Mahou Shoujo']
4004,,OVA,Visual novel,2,29,Rx - Hentai,6.28,2734,,7858,8272,26,,[],['Himajin Planning'],"['Fantasy', 'Horror', 'Hentai']",[]
4009,Sex Ward,OVA,Original,2,30,Rx - Hentai,5.76,883,,11022,3260,5,,[],['Y.O.U.C'],['Hentai'],[]
4010,,OVA,Manga,2,27,Rx - Hentai,6.83,6512,,6172,15049,89,,[],['T-Rex'],"['Supernatural', 'Hentai']",['School']
4011,,OVA,Manga,2,27,Rx - Hentai,5.96,1345,,10034,4360,4,,[],['Maboroshi Koubou'],['Hentai'],"['Harem', 'School']"
4012,,Music,Original,1,3,PG-13 - Teens 13 or older,5.74,4011,,8158,7574,4,,[],['Studio 4°C'],['Action'],['Music']
4013,Paul in Fantasy Island,TV,Original,50,25,G - All Ages,7.25,708,3660,13241,1707,1,1976,['Kids'],['Tatsunoko Production'],"['Action', 'Adventure']",[]
4014,Locke the Superman: Lord Leon,OVA,Manga,3,29,PG-13 - Teens 13 or older,6.62,876,7412,12515,2154,1,,[],['Nippon Animation'],"['Action', 'Sci-Fi']",['Super Power']
4015,School Rumble: 3rd Semester,OVA,Manga,2,26,PG-13 - Teens 13 or older,7.31,37338,3263,3089,65979,91,,['Shounen'],['Studio Comet'],"['Comedy', 'Romance']","['Gag Humor', 'Love Polygon', 'School']"
4017,Magical Moe,OVA,Original,1,23,Rx - Hentai,5.2,719,,12104,2416,4,,[],['Blue Cat'],['Hentai'],[]
4021,Antique Bakery,TV,Manga,12,22,PG-13 - Teens 13 or older,7.02,16399,5062,4005,41986,116,2008,['Shoujo'],"['Nippon Animation', 'Shirogumi']","['Boys Love', 'Comedy', 'Gourmet']","['Adult Cast', 'Workplace']"
4025,,TV,Unknown,26,25,G - All Ages,6.25,603,9628,12964,1853,7,1994,['Kids'],[],"['Adventure', 'Fantasy']",[]
4026,Pokémon: Giratina and the Sky Warrior,Movie,Game,1,96,PG - Children,6.92,60756,5605,2393,100440,43,,['Kids'],['OLM'],"['Action', 'Adventure', 'Fantasy']",[]
4027,Jiburiru: Second Coming,OVA,Visual novel,4,29,Rx - Hentai,6.48,2504,,8563,6694,15,,[],['Studio Soul'],['Hentai'],['Super Power']
4028,,TV,Light novel,13,23,PG-13 - Teens 13 or older,7.3,19989,3329,4049,40728,43,2008,[],['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",[]
4031,Charge!! Men's Private School,Movie,Manga,1,74,PG-13 - Teens 13 or older,6.92,1582,5613,10654,3592,5,,['Shounen'],['Toei Animation'],"['Action', 'Comedy']","['Delinquents', 'Martial Arts', 'School']"
4033,THE IDOLM@STER Live For You!,OVA,Game,1,17,PG-13 - Teens 13 or older,6.19,4044,10005,7142,10549,8,,[],['Actas'],"['Comedy', 'Drama']","['Idols (Female)', 'Music']"
4034,Venus 5,OVA,Unknown,2,47,Rx - Hentai,5.27,888,,11890,2560,5,,[],['Arms'],"['Comedy', 'Hentai']","['Parody', 'Super Power']"
4037,Cowboy Bebop: Session XX - Mish-Mash Blues,TV Special,Original,1,27,R - 17+ (violence & profanity),7.41,20551,2668,3479,53543,102,,[],['Sunrise'],['Sci-Fi'],"['Adult Cast', 'Space']"
4038,Psychic Squad,TV,Manga,51,24,PG-13 - Teens 13 or older,7.34,13054,3086,3606,49969,128,2008,['Shounen'],['SynergySP'],"['Action', 'Comedy']",['Super Power']
4039,Golgo 13,TV,Manga,50,24,R+ - Mild Nudity,7.59,12953,1843,3711,47677,255,2008,['Seinen'],['The Answer Studio'],"['Action', 'Adventure', 'Drama', 'Suspense']",['Adult Cast']
4042,Hanappe Bazooka,OVA,Manga,1,45,R+ - Mild Nudity,5.52,2165,13174,9564,5017,6,,[],['Studio Signal'],"['Action', 'Comedy', 'Ecchi']",[]
4044,Humanoid Monster Bem,TV,Original,26,25,PG-13 - Teens 13 or older,6.78,948,6464,11364,2953,4,1968,[],['Dai-Ichi Douga'],"['Horror', 'Supernatural']",['Mythology']
4049,Pandalian,TV,Unknown,26,25,G - All Ages,6.34,395,9124,14255,1304,2,2005,['Kids'],['Planet'],"['Adventure', 'Comedy', 'Fantasy']",['Super Power']
4050,Mushiking: The Guardians of the Forest,TV,Card game,52,22,G - All Ages,7.21,1872,3920,9652,4887,21,2005,[],['TMS Entertainment'],['Fantasy'],[]
4051,Web Ghosts PiPoPa,TV,Original,51,24,G - All Ages,6.79,883,6375,11859,2585,8,2008,['Kids'],['Studio Hibari'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",[]
4052,Medabots Spirits,TV,Game,39,24,G - All Ages,6.76,11843,6566,5213,23270,25,2000,[],['Trans Arts'],"['Action', 'Adventure', 'Sci-Fi']",[]
4053,The Prince of Tennis: The National Tournament Finals,OVA,Manga,7,23,PG-13 - Teens 13 or older,7.97,21051,818,4123,39515,52,,['Shounen'],['M.S.C'],['Sports'],[]
4054,,TV,Original,26,20,G - All Ages,6.96,479,5377,14285,1298,3,1999,[],['Daume'],['Slice of Life'],['Pets']
4056,,TV,Manga,12,5,PG-13 - Teens 13 or older,6.95,1521,5445,10722,3523,1,2008,['Shounen'],['Studio Deen'],['Comedy'],['Gag Humor']
4057,,OVA,Visual novel,2,26,Rx - Hentai,6.23,2500,,8325,7167,37,,[],['Anime Antenna Iinkai'],"['Fantasy', 'Hentai']",['Mythology']
4058,Ladius,OVA,Original,1,48,PG-13 - Teens 13 or older,6.05,1455,10783,10937,3321,11,,[],['Ashi Productions'],"['Adventure', 'Sci-Fi']",['Mecha']
4059,"Clannad: Another World, Tomoyo Chapter",Special,Visual novel,1,23,PG-13 - Teens 13 or older,7.93,211553,861,882,320487,884,,[],['Kyoto Animation'],"['Drama', 'Romance']",['School']
4060,Grimm's Fairy Tale Classics,TV,Other,24,24,G - All Ages,7.55,2241,2015,8882,6124,31,1987,['Kids'],['Nippon Animation'],"['Adventure', 'Comedy', 'Fantasy']",[]
4061,Grimm's Fairy Tale Classics,TV,Other,23,20,G - All Ages,7.51,1448,2219,10804,3455,6,1988,['Kids'],['Nippon Animation'],"['Adventure', 'Comedy', 'Fantasy']",[]
4062,,TV,Manga,72,24,G - All Ages,7.47,959,2399,10794,3462,11,1985,['Shounen'],['Eiken'],['Sports'],['Combat Sports']
4063,Sekirei,TV,Manga,12,23,R+ - Mild Nudity,7.02,213622,5066,617,434456,1807,2008,['Seinen'],['Seven Arcs'],"['Action', 'Comedy', 'Romance', 'Ecchi']","['Harem', 'Super Power']"
4066,Tytania,TV,Light novel,26,24,PG-13 - Teens 13 or older,6.86,7831,5963,5444,20927,35,2008,[],['Artland'],"['Adventure', 'Romance', 'Sci-Fi']","['Military', 'Psychological', 'Space']"
4067,,TV,Game,50,23,PG - Children,7.16,976,4263,10397,3896,5,2000,['Kids'],['Tokyo Movie'],"['Action', 'Adventure', 'Fantasy']",[]
4068,,TV,Game,52,24,PG - Children,7.24,765,3738,11430,2903,4,2002,['Kids'],['Actas'],"['Action', 'Adventure', 'Fantasy']",[]
4069,Pucca: Funny Love,ONA,Other,46,2,G - All Ages,6.65,5137,7278,7479,9391,21,,[],[],"['Comedy', 'Romance']",[]
4070,Black Jack: Dr. Pinoco's Adventure,Movie,Manga,1,7,G - All Ages,6.21,964,9858,11645,2742,0,,[],[],['Comedy'],['Medical']
4071,,Special,Manga,2,23,G - All Ages,6.96,1170,5345,10680,3559,2,,['Shounen'],['Tezuka Productions'],['Adventure'],['Medical']
4073,,TV,Original,39,24,G - All Ages,7.12,832,4478,12828,1940,9,1977,[],[],[],['Mecha']
4074,The Call of the Wild,TV Special,Novel,1,66,G - All Ages,6.38,549,8875,13125,1761,4,,[],['Toei Animation'],"['Adventure', 'Drama']",[]
4075,Super Robot Wars Original Generation: Divine Wars Special,Special,Game,1,29,PG-13 - Teens 13 or older,6.93,1323,5561,11002,3277,4,,[],['OLM'],['Comedy'],['Mecha']
4078,,Special,Manga,1,5,PG-13 - Teens 13 or older,6.84,3137,6062,8421,6977,1,,['Seinen'],['Lyrics'],"['Comedy', 'Ecchi']",['School']
4080,,TV,Light novel,39,24,PG-13 - Teens 13 or older,7.75,15087,1314,4196,38035,136,2008,['Shoujo'],['Studio Deen'],"['Adventure', 'Comedy', 'Fantasy']",['Isekai']
4081,Natsume's Book of Friends,TV,Manga,13,24,PG-13 - Teens 13 or older,8.3,200331,322,427,589221,16829,2008,['Shoujo'],"[""Brain's Base""]","['Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']"
4082,Princess Comatose,Special,Manga,1,23,PG-13 - Teens 13 or older,6.95,5874,5430,6580,12850,12,,['Shounen'],['Madhouse'],"['Action', 'Comedy', 'Horror', 'Supernatural']",['Vampire']
4083,,TV,Original,26,22,PG-13 - Teens 13 or older,7.19,663,4067,13244,1707,1,1986,[],['Mushi Production'],"['Action', 'Sci-Fi']",['Space']
4084,The Erotic Temptress,OVA,Unknown,5,45,Rx - Hentai,6.02,901,,10990,3283,6,,[],['Horannabi'],"['Fantasy', 'Horror', 'Hentai']",[]
4085,,OVA,Other,3,19,R - 17+ (violence & profanity),5.62,408,12849,12971,1852,5,,[],['Group TAC'],"['Avant Garde', 'Horror']",['Psychological']
4086,,TV,Manga,51,25,G - All Ages,7.21,1719,3926,10678,3562,5,1993,[],['Nippon Animation'],"['Adventure', 'Comedy']",[]
4087,Michiko & Hatchin,TV,Original,22,22,R - 17+ (violence & profanity),7.84,66287,1085,1263,223425,2688,2008,[],['Manglobe'],"['Action', 'Adventure']",[]
4088,The Amazing 3,TV,Manga,52,23,G - All Ages,7.43,781,2605,12862,1917,10,1965,[],['Mushi Production'],"['Action', 'Adventure', 'Comedy', 'Sci-Fi']",[]
4091,sound / phantasma / mirror,Movie,Original,1,6,G - All Ages,5.82,1462,11915,11346,2975,2,,[],['Kojiro Shishido Animation Works'],['Slice of Life'],[]
4094,Batman: Gotham Knight,OVA,Other,6,12,R - 17+ (violence & profanity),6.92,18519,5572,4535,32104,68,,[],"['Bee Train', 'Production I.G', 'Madhouse', 'Studio 4°C']","['Action', 'Adventure']",['Martial Arts']
4095,,Movie,Book,1,19,G - All Ages,6.29,2768,9413,8853,6156,6,,[],[],"['Award Winning', 'Horror', 'Supernatural']",[]
4096,The Water Seed,Movie,Other,1,19,PG-13 - Teens 13 or older,5.51,206,13218,17905,563,0,,[],[],['Award Winning'],['Historical']
4097,Praise be to Small Ills,Movie,Original,1,17,G - All Ages,5.57,297,13014,15499,952,0,,[],[],['Award Winning'],"['Historical', 'Music']"
4098,,OVA,Unknown,1,40,PG-13 - Teens 13 or older,5.51,230,13231,14195,1327,0,,[],['Studio 4°C'],['Adventure'],[]
4099,,Movie,Unknown,1,10,PG - Children,6.23,688,9730,14217,1319,1,,[],['CoMix Wave Films'],['Fantasy'],[]
